feature,balanced_accuracy
8163,0.755
8164,0.84
8165,0.88
8166,0.88
8167,0.7150000000000001
8168,0.56
8169,0.6109825373448349
8170,0.765
8171,0.7904481380180939
8172,0.885
8173,0.5789473684210527
8174,0.585
8175,0.825
8176,0.66
8177,0.845
8178,0.685
8179,0.885
8180,0.5349999999999999
8181,0.8256890385019988
8182,0.8820218809173154
8183,0.8671085858585859
8184,0.8004908835904628
8185,0.95
8186,0.9073216915632232
8187,0.81
8188,0.985
8189,0.95
8190,0.9099999999999999
8191,0.57
8192,0.835
8193,0.895
8194,0.87
8195,0.9333052808752367
8196,0.4961904761904762
8197,0.965
8198,0.84
8199,0.7050000000000001
8200,0.905
8201,0.75
8202,0.975
8203,0.9314051418439716
8204,0.63
8205,0.9386177151272881
8206,0.8461879432624113
8207,0.72
8208,0.89
8209,0.8049999999999999
8210,0.6780980433410477
8211,0.5546085858585859
8212,0.825
8213,0.95
8214,0.76
8215,0.7138741134751774
8216,0.905
8217,0.9450000000000001
8218,0.635
8219,0.7350000000000001
8220,0.74
8221,0.9199999999999999
8222,0.7848201136124553
8223,0.7
8224,0.8049999999999999
8225,0.825
8226,0.8999999999999999
8227,0.9486114033242163
8228,0.564275194613928
8229,0.71
8230,0.5638018093835473
8231,0.87
8232,0.9153368794326242
8233,0.84
8234,0.91
8235,0.8200000000000001
8236,0.8058594571849358
8237,0.685
8238,0.8669787502629918
8239,0.9538712392173365
8240,0.9232589943193772
8241,0.8400000000000001
8242,0.94
8243,0.885
8244,0.75
8245,0.995
8246,0.821060382916053
8247,0.935
8248,0.95
8249,0.89
8250,0.97
8251,0.89
8252,0.89
8253,0.9099999999999999
8254,0.715
8255,0.8894736842105263
8256,0.7873448581560284
8257,0.9434041657900274
8258,0.85
8259,0.9744371975594361
8260,0.915
8261,0.9450000000000001
8262,0.9128445192509993
8263,0.8300000000000001
8264,0.8899999999999999
8265,0.6934567641489585
8266,0.8
8267,0.8057542604670734
8268,0.935
8269,0.73
8270,0.595
8271,0.665
8272,0.9
8273,0.925
8274,0.76
8275,0.7787187039764359
8276,0.94
8277,0.9369459219858156
8278,0.9185606060606061
8279,0.99
8280,0.5900000000000001
8281,0.7949999999999999
8282,0.765
8283,0.88
8284,0.9457690509583918
8285,0.505
8286,0.8440275829827022
8288,0.985
8289,0.92
8290,0.9450000000000001
8291,0.935
8292,0.6769934778034925
8293,0.97
8295,0.845
8296,0.78
8297,0.855
8298,0.9
8299,0.927887649905323
8300,0.745
8301,0.935
8302,0.6365453397853986
8303,0.7593625078897539
8304,0.725
8305,0.8200000000000001
8306,0.7232800336629497
8307,0.8873106060606061
8308,0.825
8309,0.755
8310,0.9129497159688618
8311,0.685
8312,0.8076073232323233
8313,0.985
8314,0.8396464646464646
8315,0.81
8316,0.86
8317,0.6599999999999999
8318,0.72
8319,0.885
8320,0.9299999999999999
8321,0.895
8322,0.565
8323,0.8047022932884493
8324,0.72
8325,0.925
8326,0.87
8327,0.845
8328,0.86
8329,0.625
8330,0.79
8331,0.7944277944277944
8332,0.9685283687943262
8333,0.98
8334,0.675
8335,0.8300000000000001
8336,0.885
8337,0.9099999999999999
8338,0.645
8339,0.52
8340,0.9321808510638299
8341,0.851357037660425
8342,0.7376393856511676
8343,0.8256890385019988
8344,0.6699999999999999
8345,0.655
8346,0.875
8347,0.925
8348,0.62
8349,0.885
8350,0.97
8351,0.785
8352,0.96
8353,0.6934567641489585
8354,0.8716600042078687
8355,0.865
8356,0.9550000000000001
8357,0.875
8358,0.7849999999999999
8359,0.9182095518619819
8360,0.655
8361,0.89
8362,0.915
8363,0.8561434883231643
8364,0.7949999999999999
8365,0.8300000000000001
8366,0.62
8367,0.6
8368,0.6699999999999999
8369,0.5
8370,0.71
8371,0.8200000000000001
8372,0.7050000000000001
8373,0.81
8375,0.8814432989690721
8376,0.935
8377,0.69
8378,0.8989473684210526
8379,0.6920892068167473
8380,0.865
8381,0.7849999999999999
8382,0.6850620567375887
8383,0.8058594571849358
8384,0.715
8385,0.8999999999999999
8386,0.9588154849568693
8387,0.8049999999999999
8388,0.765
8389,0.8421052631578947
8390,0.7949999999999999
8391,0.7749999999999999
8392,0.8400000000000001
8393,0.875
8394,0.6421733641910372
8395,0.765
8396,0.765
8397,0.8157894736842105
8398,0.8049999999999999
8399,0.94
8400,0.866768356827267
8401,0.9489795918367347
8402,0.9846412791920892
8403,0.72
8404,0.785
8405,0.875
8406,0.885
8407,0.5430254576057227
8408,0.84
8409,0.95402903429413
8411,0.8404691773616664
8412,0.7330633284241532
8413,0.9199999999999999
8414,0.7649999999999999
8415,0.6923926767676767
8416,0.925
8417,0.6726641414141414
8418,0.9125815274563434
8419,0.865
8420,0.8200000000000001
8421,0.8920155691142437
8422,0.6861455922575216
8423,0.7432133838383839
8424,0.88
8425,0.875
8426,0.885
8427,0.7330633284241532
8428,0.696980854197349
8429,0.95
8430,0.84
8431,0.8200000000000001
8432,0.9199999999999999
8433,0.765
8434,0.955
8435,0.8999999999999999
8436,0.7149822695035462
8437,0.95
8438,0.88
8439,0.8
8440,0.765
8441,0.69
8442,0.875
8443,0.885
8444,0.915
8445,0.9538186408584052
8446,0.885
8447,0.9127919208920682
8448,0.735
8449,0.865
8450,0.9178413633494635
8451,0.905
8452,0.6657900273511467
8453,0.895
8454,0.8049999999999999
8455,0.7949999999999999
8456,0.8465179886387544
8457,0.8149063749211025
8458,0.64
8459,0.8600000000000001
8460,0.5
8461,0.745
8462,0.99
8463,0.9315789473684211
8464,0.7749999999999999
8465,0.62
8466,0.5165452525003087
8467,0.9631320224719101
8468,0.8464127919208921
8469,0.8870967741935484
8470,0.9199999999999999
8471,0.8200000000000001
8472,0.8556701030927836
8473,0.915
8474,0.8947368421052632
8475,0.875
8476,0.9386177151272881
8477,0.815
8478,0.87
8479,0.895
8480,0.945
8481,0.935
8482,0.87
8483,0.8400000000000001
8484,0.615
8485,0.665
8486,0.915
8487,0.9550000000000001
8488,0.72
8489,0.8
8490,0.8423684210526317
8491,0.91
8492,0.94
8493,0.905
8494,0.835
8495,0.9099999999999999
8496,0.825
8497,0.5473684210526316
8498,0.87
8499,0.8309488743951189
8500,0.9742794024826426
8501,0.8005470229328845
8502,0.865
8503,0.8300000000000001
8504,0.97
8505,0.685
8506,0.88
8507,0.74
8508,0.865
8509,0.89
8510,0.9
8511,0.9299999999999999
8512,0.9099999999999999
8513,0.935
8514,0.7050000000000001
8515,0.975
8516,0.94
8517,0.9536608457816116
8519,0.8451391198315042
8520,0.8478947368421053
8521,0.9381969282558384
8522,0.68
8523,0.9299999999999999
8524,0.9
8525,0.75
8526,0.5001562744178778
8527,0.9450000000000001
8528,0.62
8529,0.7
8530,0.6872501577950767
8531,0.8105263157894738
8532,0.8400000000000001
8533,0.76
8534,0.5860526315789474
8535,0.73
8536,0.708973280033663
8537,0.81
8538,0.8300000000000001
8539,0.948821796759941
8540,0.7150000000000001
8541,0.9550000000000001
8542,0.815
8543,0.809856932463707
8544,0.645
8545,0.95
8546,0.44346524775523777
8547,0.8258468335787923
8548,0.8920681674731749
8549,0.785
8550,0.94
8551,0.94
8552,0.94
8553,0.5690616452766674
8554,0.86
8555,0.8899999999999999
8556,0.825
8557,0.7994002525252525
8558,0.9174558080808081
8560,0.8500000000000001
8561,0.9472517730496455
8562,0.7438985903639806
8563,0.7749999999999999
8564,0.7849999999999999
8565,0.7593625078897539
8566,0.8491570541259982
8567,0.905
8568,0.77
8569,0.925
8570,0.6148222175468125
8571,0.8615085209341469
8572,0.925
8573,0.8300000000000001
8574,0.825
8575,0.7555263157894737
8576,0.79
8577,0.7818421052631579
8578,0.835
8579,0.665
8580,0.905
8581,0.6931411739953713
8582,0.8721859877971807
8583,0.74
8584,0.855
8585,0.875
8586,0.915
8587,0.78
8588,0.915
8589,0.775
8590,0.815
8591,0.71
8592,0.905
8593,0.9114583333333333
8594,0.9450000000000001
8595,0.8377162225338943
8596,0.815
8597,0.9029560277719335
8598,0.52
8599,0.925
8600,0.885
8601,0.8999999999999999
8602,0.8784722222222222
8603,0.835
8604,0.81
8605,0.7401064183571666
8606,0.925
8607,0.8365768988007574
8608,0.6
8609,0.855
8610,0.81
8611,0.6843434343434344
8612,0.5800000000000001
8613,0.635
8614,0.5052631578947369
8615,0.6108247422680413
8616,0.63
8617,0.5947368421052631
8618,0.9485062066063539
8619,0.555
8620,0.7891331790448137
8621,0.8
8622,0.928150641699979
8623,0.7632575757575758
8624,0.9099999999999999
8625,0.6299999999999999
8626,0.7896719858156028
8627,0.65
8628,0.9299999999999999
8629,0.815
8630,0.82
8631,0.7150000000000001
8632,0.8615611192930781
8633,0.605
8634,0.8400000000000001
8635,0.8
8636,0.8719229960025248
8637,0.925
8638,0.99
8639,0.5052010285179991
8640,0.9067234848484849
8641,0.915
8642,0.95
8643,0.855
8644,0.6210814222596255
8645,0.7523684210526316
8646,0.9631578947368421
8647,0.6500631180307175
8648,0.7749999999999999
8649,0.845
8650,0.905
8652,0.9450000000000001
8653,0.9450000000000001
8654,0.7903955396591626
8655,0.7523684210526316
8656,0.9450000000000001
8657,0.755
8658,0.5333473595623817
8659,0.87
8660,0.935
8661,0.855
8662,0.895
8663,0.8
8664,0.8200000000000001
8665,0.88
8666,0.815
8667,0.942043439716312
8668,0.835
8669,0.815
8670,0.8108037029244688
8671,0.84
8672,0.9199999999999999
8673,0.8049999999999999
8674,0.8400000000000001
8675,0.7749999999999999
8676,0.7085524931622134
8677,0.5695876288659794
8678,0.72
8679,0.573953292657269
8680,0.8999999999999999
8681,0.94
8683,0.525
8684,0.8306858826004628
8685,0.845
8686,0.745
8687,0.855
8688,0.905
8689,0.9099999999999999
8690,0.5852619398274774
8691,0.4757521565327162
8692,0.6254996844098464
8693,0.8662423732379549
8694,0.9421052631578948
8696,0.91
8697,0.8200000000000001
8698,0.764096360193562
8699,0.48
8700,0.825
8701,0.685
8702,0.685
8703,0.9210526315789473
8704,0.7450000000000001
8705,0.86
8706,0.8870713233747107
8707,0.865
8708,0.7957605722701452
8709,0.6720492320639596
8710,0.53
8711,0.74
8712,0.895
8713,0.9199999999999999
8714,0.985
8715,0.96
8716,0.7749999999999999
8717,0.745
8718,0.4512411347517731
8719,0.795
8720,0.8047548916473806
8721,0.90805806858826
8722,0.815
8723,0.74
8724,0.8359983168525142
8725,0.95
8726,0.7
8727,0.8200000000000001
8728,0.9279928466231853
8729,0.7949999999999999
8730,0.645
8731,0.905
8732,0.8300000000000001
8733,0.8149063749211025
8734,0.8869661266568483
8735,0.895
8736,0.64
8737,0.89
8738,0.88
8739,0.755
8740,0.9099999999999999
8741,0.9693877551020409
8742,0.6799999999999999
8744,0.7276982958131706
8745,0.63
8746,0.8947368421052632
8747,0.9489795918367347
8748,0.635
8749,0.74
8750,0.7788764990532295
8751,0.9099999999999999
8752,0.8926467494214181
8753,0.8971176099305702
8754,0.9
8755,0.7996528508310541
8756,0.805
8757,0.7950241952451083
8758,0.9550000000000001
8759,0.9
8760,0.6000000000000001
8761,0.7749999999999999
8762,0.9385125184094256
8763,0.8578947368421053
8764,0.8571428571428572
8765,0.965
8766,0.9742268041237113
8767,0.8304754891647381
8769,0.7997580475489166
8770,0.865
8771,0.925
8772,0.842645202020202
8773,0.785
8774,0.5349999999999999
8775,0.915
8776,0.895
8777,0.8597475455820476
8778,0.953766042499474
8779,0.905
8780,0.9299999999999999
8781,0.955
8782,0.6051640070921986
8783,0.8999999999999999
8784,0.75
8785,0.92
8786,0.9
8787,0.845
8788,0.7119187881338103
8789,0.665
8790,0.9124237323795498
8791,0.965
8792,0.8763412581527457
8793,0.9433515674310962
8794,0.9029034294130023
8795,0.9384073216915633
8796,0.895
8797,0.85
8798,0.835
8799,0.775
8800,0.9128445192509993
8801,0.8300000000000001
8802,0.8
8803,0.6701388888888888
8804,0.915
8805,0.75
8807,0.7115789473684211
8808,0.73
8809,0.9299999999999999
8810,0.845
8811,0.43333333333333335
8813,0.9
8814,0.76
8815,0.7279086892488954
8816,0.8213233747107089
8817,0.865
8818,0.865
8819,0.89
8820,0.515
8821,0.9199999999999999
8822,0.875
8823,0.96
8824,0.915
8825,0.9530141843971631
8826,0.7991794656006732
8827,0.8688241106719368
8828,0.7495265151515151
8829,0.98
8830,0.86
8831,0.675
8832,0.75
8833,0.915
8834,0.8877551020408163
8835,0.775
8836,0.88
8837,0.895
8838,0.7841363349463497
8839,0.73
8840,0.635
8841,0.8600000000000001
8842,0.845
8843,0.5140467171717171
8844,0.915
8845,0.9536608457816116
8846,0.8899999999999999
8847,0.76
8848,0.925
8849,0.9104609929078014
8850,0.8107511045655376
8851,0.975
8852,0.8400000000000001
8853,0.645
8854,0.6699999999999999
8855,0.9630984042553192
8856,0.8255312434252051
8857,0.835
8858,0.825
8859,0.885
8860,0.801418439716312
8861,0.48690025252525254
8862,0.595
8863,0.8
8864,0.69
8865,0.9588680833158005
8866,0.7485798443088576
8867,0.8049999999999999
8868,0.87
8869,0.8213233747107089
8870,0.8365768988007574
8871,0.875
8872,0.558804965285083
8873,0.935
8874,0.58
8875,0.935
8876,0.7531033031769409
8877,0.8506206606353881
8878,0.9
8879,0.845
8880,0.86
8881,0.76
8882,0.7839259415106249
8883,0.505
8884,0.91
8885,0.79
8886,0.61
8887,0.7010732323232323
8888,0.851620029455081
8889,0.8151693667157585
8890,0.61
8891,0.675
8892,0.885
8893,0.87
8894,0.875
8895,0.9260614122602815
8896,0.48220818091120715
8897,0.75
8898,0.685
8899,0.87
8900,0.63
8901,0.6113157894736843
8902,0.905
8903,0.8049999999999999
8904,0.9233115926783084
8905,0.4941860465116279
8906,0.9299999999999999
8907,0.5
8908,0.975
8909,0.84
8910,0.8049999999999999
8911,0.6396780303030303
8912,0.9217935927280789
8913,0.725
8914,0.9550000000000001
8915,0.7949999999999999
8916,0.86
8917,0.825
8918,0.54
8919,0.8934210526315789
8920,0.6799999999999999
8921,0.495
8922,0.8109614980012623
8924,0.965
8925,0.9099999999999999
8926,0.8355429292929293
8927,0.9199999999999999
8928,0.5590062111801243
8929,0.6799999999999999
8930,0.9
8931,0.9
8932,0.865
8933,0.695
8934,0.8
8935,0.8412247474747474
8936,0.9228382074479275
8937,0.8500000000000001
8938,0.6713128550389227
8939,0.69
8940,0.88
8941,0.825
8942,0.9485588049652851
8943,0.895
8944,0.68
8945,0.8207447927624658
8946,0.88
8947,0.76
8948,0.7649999999999999
8949,0.8532801418439716
8950,0.8044774374561608
8951,0.6499999999999999
8952,0.9099999999999999
8953,0.723069640227225
8954,0.94
8955,0.6678856382978724
8956,0.8500000000000001
8957,0.7528837622005324
8958,0.8300000000000001
8959,0.97
8960,0.645
8961,0.995
8962,0.8106459078476751
8963,0.6016414141414141
8964,0.7173364191037239
8965,0.8512518409425626
8966,0.675
8967,0.9199999999999999
8968,0.6950000000000001
8969,0.8533909574468085
8970,0.6372817168104356
8971,0.565
8972,0.9489269934778035
8973,0.81
8974,0.845
8975,0.825
8976,0.815
8977,0.851357037660425
8978,0.625
8979,0.723911213970124
8980,0.755
8981,0.86
8982,0.86
8983,0.895
8984,0.7949999999999999
8985,0.64
8986,0.745
8987,0.6749999999999999
8988,0.76
8989,0.855
8990,0.5954660214601304
8991,0.965
8992,0.7187565747948663
8993,0.9550000000000001
8994,0.9199999999999999
8995,0.73
8996,0.9299999999999999
8997,0.855
8998,0.5700000000000001
8999,0.6162949715968862
9000,0.895
9001,0.7050000000000001
9002,0.92
9003,0.7088680833158005
9004,0.905
9005,0.89
9006,0.815
9007,0.845
9008,0.82
9009,0.895
9010,0.615
9011,0.855
9012,0.78
9013,0.8049999999999999
9014,0.73
9015,0.635
9016,0.9640227224910582
9017,0.72
9018,0.54
9019,0.83
9020,0.8056490637492111
9021,0.85
9022,0.7436881969282558
9023,0.7150000000000001
9024,0.7799810645907848
9025,0.88
9026,0.7749999999999999
9027,0.9331474857984431
9028,0.915
9029,0.5046783625730994
9030,0.915
9032,0.8457816116137177
9033,0.9283084367767725
9034,0.905
9035,0.925
9036,0.78
9037,0.8101199242583632
9038,0.845
9039,0.9690721649484536
9040,0.6934974747474747
9041,0.88
9042,0.8197980223017042
9043,0.885
9044,0.6950000000000001
9045,0.9299999999999999
9046,0.861824111087734
9047,0.86
9048,0.9493371212121212
9049,0.76
9050,0.8200000000000001
9051,0.865
9052,0.955
9053,0.6499999999999999
9054,0.6829896907216495
9055,0.9072690932042919
9056,0.71
9057,0.865
9058,0.511764705882353
9059,0.665
9060,0.905
9061,0.935
9062,0.8510318704284221
9063,0.6145833333333333
9064,0.885
9065,0.9231578947368422
9067,0.725
9068,0.725
9069,0.7955501788344204
9070,0.645
9071,0.9025352409004839
9072,0.8167109929078014
9073,0.8200000000000001
9074,0.6950000000000001
9075,0.705
9076,0.8147485798443088
9077,0.8794326241134751
9078,0.835
9079,0.7913841477671265
9080,0.81
9081,0.943824952661477
9082,0.8007048180096781
9083,0.88
9084,0.9199999999999999
9085,0.75
9086,0.9299999999999999
9087,0.965
9088,0.925
9089,0.79
9090,0.865
9091,0.83
9092,0.575
9093,0.7849999999999999
9094,0.9284662318535661
9095,0.9450000000000001
9097,0.765
9098,0.915
9099,0.62
9100,0.8255838417841364
9101,0.64
9102,0.88
9103,0.9335156743109615
9104,0.8049999999999999
9105,0.7647156634519454
9106,0.94
9107,0.8999999999999999
9108,0.8999999999999999
9109,0.755
9110,0.89
9111,0.815
9112,0.955
9113,0.755
9114,0.8772354302545761
9115,0.815
9116,0.8003366294971597
9117,0.74
9118,0.9029560277719335
9119,0.94
9120,0.98
9121,0.7282768777614139
9122,0.7949999999999999
9123,0.955
9124,0.665
9126,0.91
9128,0.9330422890805807
9129,0.74
9130,0.8500000000000001
9131,0.63
9132,0.895
9133,0.825
9134,0.955
9135,0.7
9136,0.64
9137,0.7084502103786816
9138,0.775
9139,0.8500000000000001
9140,0.7849999999999999
9141,0.6950000000000001
9142,0.73
9143,0.77
9144,0.76
9145,0.865
9146,0.905
9147,0.8200000000000001
9148,0.935
9149,0.835
9150,0.6604775930990953
9151,0.8097517357458448
9152,0.865
9153,0.88
9154,0.88
9155,0.925
9156,0.765
9157,0.88
9158,0.9024300441826215
9159,0.86
9160,0.845
9161,0.8547368421052632
9162,0.635
9163,0.95
9164,0.6052631578947368
9165,0.8300000000000001
9166,0.6237373737373737
9167,0.8818640858405218
9168,0.7691458026509572
9169,0.755
9170,0.94
9171,0.9450000000000001
9172,0.9383021249737008
9173,0.8820744792762465
9174,0.72
9175,0.7210526315789474
9176,0.81
9177,0.8300000000000001
9178,0.8768672417420577
9179,0.765
9180,0.7949999999999999
9181,0.9
9182,0.9450000000000001
9183,0.95
9185,0.805
9186,0.6900000000000001
9187,0.7949999999999999
9188,0.915
9189,0.67
9190,0.815
9191,0.78
9192,0.9099999999999999
9193,0.8608773406269724
9194,0.9627223782771535
9195,0.6600378787878788
9196,0.8569850620660635
9197,0.6249307172153863
9198,0.575
9199,0.892383757626762
9200,0.8527260638297872
9201,0.7949999999999999
9202,0.735
9203,0.87
9204,0.885
9205,0.8899999999999999
9206,0.73
9207,0.915
9208,0.95
9209,0.615
9210,0.943824952661477
9211,0.815
9212,0.851010101010101
9213,0.8300000000000001
9214,0.935
9215,0.795
9216,0.7641489585524932
9217,0.9450000000000001
9218,0.9
9219,0.81
9220,0.86
9221,0.748159057437408
9222,0.675
9223,0.87
9224,0.7849999999999999
9225,0.88
9227,0.74
9228,0.8722979714000665
9229,0.9128971176099305
9230,0.9590258783925942
9231,0.9450000000000001
9232,0.585
9233,0.7949999999999999
9234,0.81
9235,0.7749999999999999
9236,0.925
9237,0.71
9238,0.7250000000000001
9239,0.66
9240,0.515
9241,0.5804754891647381
9242,0.6799999999999999
9243,0.625
9244,0.835
9245,0.705
9246,0.88
9247,0.7949999999999999
9248,0.6950000000000001
9249,0.537607826635809
9250,0.7947368421052632
9251,0.885
9252,0.89
9253,0.765
9254,0.645
9255,0.935
9256,0.9124763307384809
9257,0.73
9258,0.95
9259,0.7144281914893618
9260,0.8958333333333333
9261,0.865
9262,0.8049999999999999
9263,0.575
9264,0.8400000000000001
9265,0.975
9266,0.86
9267,0.6806227645697454
9268,0.7315789473684211
9269,0.8899999999999999
9270,0.9129497159688618
9271,0.71
9272,0.84
9273,0.905
9274,0.87
9275,0.9282032400589102
9276,0.765
9277,0.8153271617925522
9278,0.515
9279,0.6699999999999999
9280,0.73
9281,0.78
9282,0.5623684210526316
9283,0.9692299600252472
9284,0.705
9285,0.72
9286,0.715
9287,0.7849999999999999
9288,0.67
9289,0.8200000000000001
9290,0.9284662318535661
9291,0.875
9292,0.8631578947368421
9293,0.9450000000000001
9294,0.77
9295,0.895
9296,0.9744371975594361
9297,0.8837157743044008
9298,0.5222222222222223
9299,0.5988849147906585
9300,0.6950000000000001
9301,0.715
9302,0.74
9303,0.8042815064169997
9304,0.95
9305,0.6599999999999999
9306,0.78
9307,0.7
9308,0.6820541342232109
9309,0.6920770202020202
9310,0.975
9311,0.9199999999999999
9312,0.9846412791920892
9313,0.9450000000000001
9314,0.8049999999999999
9315,0.9485062066063539
9316,0.605
9317,0.9382495266147697
9318,0.7949999999999999
9319,0.7972508591065293
9320,0.8399621212121212
9321,0.79
9322,0.9
9323,0.8332223332223332
9324,0.745
9325,0.8869661266568483
9326,0.7120632176811952
9327,0.8021052631578947
9328,0.750648228176318
9329,0.95
9330,0.8920155691142437
9331,0.4612876078266358
9332,0.855
9333,0.48
9334,0.7727171985815603
9335,0.6672627814012202
9337,0.955
9338,0.8
9339,0.94
9340,0.6860403955396592
9341,0.645
9342,0.795
9343,0.9650000000000001
9344,0.955
9345,0.9335682726698926
9346,0.7846623185356616
9347,0.865979381443299
9348,0.9199999999999999
9349,0.91
9350,0.81
9351,0.8400000000000001
9352,0.835
9353,0.775
9354,0.755
9355,0.7949999999999999
9356,0.89
9357,0.9099999999999999
